94620000	94620000	433.0
60110000	60110000	190.0
34990000	34990000	428.0
8720000	8720000	586.0
132220000	132220000	542.0
103590000	103590000	432.0
76540000	76540000	397.0
87860000	87860000	232.0
23990000	23990000	292.0
9330000	9330000	538.0
26330000	26330000	301.0
26620000	26620000	266.0
118570000	118570000	385.0
123990000	123990000	450.0
14530000	14530000	447.0
101160000	101160000	537.0
69330000	69330000	578.0
69430000	69430000	585.0
70270000	70270000	655.0
15430000	15430000	496.0
132220000	132220000	542.0
127710000	127710000	383.0
21170000	21170000	479.0
97680000	97680000	428.0
71210000	71210000	473.0
119190000	119190000	577.0
100330000	100330000	555.0
68090000	68090000	506.0
8370000	8370000	619.0
103500000	103500000	634.0
97280000	97280000	561.0
114300000	114300000	503.0
95240000	95240000	421.0
43390000	43390000	532.0
95430000	95430000	495.0
71380000	71380000	539.0
71380000	71380000	539.0
78040000	78040000	590.0
132940000	132940000	491.0
69010000	69010000	577.0
97070000	97070000	481.0
124290000	124290000	472.0
43290000	43290000	751.0
99480000	99480000	506.0
73880000	73880000	499.0
11510000	11510000	496.0
97790000	97790000	531.0
123580000	123580000	441.0
3480000	3480000	630.0
5460000	5460000	628.0
89250000	89250000	369.0
100550000	100550000	651.0
13360000	13360000	646.0
49590000	49590000	563.0
118460000	118460000	478.0
63630000	63630000	466.0
84370000	84370000	243.0
96760000	96760000	493.0
71710000	71710000	477.0
93080000	93080000	616.0
86260000	86260000	493.0
98250000	98250000	448.0
70210000	70210000	453.0
110800000	110800000	586.0
87650000	87650000	470.0
48440000	48440000	438.0
95690000	95690000	409.0
101840000	101840000	504.0
91640000	91640000	350.0
71310000	71310000	554.0
92080000	92080000	480.0
69410000	69410000	631.0
123140000	123140000	575.0
96640000	96640000	428.0
48990000	48990000	474.0
102500000	102500000	484.0
84260000	84260000	506.0
71900000	71900000	584.0
131875000	131875000	1387.0
37525000	37525000	917.0
79925000	79925000	1416.0
125975000	125975000	1058.0
7100000	7100000	1862.0
11775000	11775000	1759.0
101025000	101025000	1472.0
72225000	72225000	1740.0
124625000	124625000	1272.0
17275000	17275000	1145.0
28425000	28425000	1419.0
102375000	102375000	1533.0
132525000	132525000	1385.0
73250000	73250000	1279.0
43275000	43275000	1792.0
104050000	104050000	1731.0
84250000	84250000	1276.0
61900000	61900000	1119.0
13775000	13775000	1374.0
86175000	86175000	1576.0
68075000	68075000	1195.0
123375000	123375000	1582.0
99850000	99850000	1311.0
119750000	119750000	1014.0
103400000	103400000	1636.0
12900000	12900000	1334.0
24625000	24625000	896.0
62250000	62250000	854.0
117500000	117500000	1538.0
79050000	79050000	956.0
91475000	91475000	685.0
125150000	125150000	1216.0
102375000	102375000	1533.0
22000000	22000000	1308.0
4500000	4500000	1235.0
64100000	64100000	951.0
44375000	44375000	1180.0
123025000	123025000	1041.0
68525000	68525000	1694.0
24725000	24725000	1265.0
109450000	109450000	1142.0
30025000	30025000	1123.0
88675000	88675000	875.0
31825000	31825000	860.0
130175000	130175000	1349.0
102725000	102725000	1439.0
35625000	35625000	1083.0
126600000	126600000	1293.0
34650000	34650000	1073.0
123750000	123750000	1141.0
86950000	86950000	1299.0
62600000	62600000	832.0
91750000	91750000	828.0
95125000	95125000	987.0
71300000	71300000	1514.0
60225000	60225000	877.0
17900000	17900000	893.0
15575000	15575000	1054.0
48875000	48875000	1464.0
31850000	31850000	782.0
12250000	12250000	1676.0
113700000	113700000	1217.0
106400000	106400000	889.0
23525000	23525000	960.0
130675000	130675000	1289.0
4825000	4825000	1690.0
17475000	17475000	1159.0
109875000	109875000	1443.0
94075000	94075000	952.0
62025000	62025000	1341.0
58950000	58950000	1285.0
85775000	85775000	1173.0
76025000	76025000	1153.0
45475000	45475000	1116.0
25100000	25100000	1149.0
21500000	21500000	908.0
17725000	17725000	1211.0
72125000	72125000	1175.0
80650000	80650000	1370.0
121175000	121175000	1034.0
117200000	117200000	1506.0
31700000	31700000	1148.0
24200000	24200000	1607.0
15875000	15875000	1152.0
125975000	125975000	1058.0
116250000	116250000	1270.0
92875000	92875000	781.0
74725000	74725000	1248.0
96025000	96025000	1173.0
51050000	51050000	866.0
107400000	107400000	986.0
122275000	122275000	1464.0
4850000	4850000	1087.0
121175000	121175000	1034.0
118275000	118275000	1504.0
112125000	112125000	1467.0
78200000	78200000	1029.0
63200000	63200000	1006.0
60525000	60525000	981.0
81400000	81400000	786.0
76300000	76300000	1217.0
103075000	103075000	904.0
97775000	97775000	1516.0
75400000	75400000	1201.0
6825000	6825000	768.0
132925000	132925000	1174.0
113200000	113200000	629.0
13775000	13775000	1374.0
67850000	67850000	1452.0
120925000	120925000	1186.0
4850000	4850000	1087.0
103450000	103450000	1638.0
27775000	27775000	909.0
66925000	66925000	971.0
57325000	57325000	832.0
48650000	48650000	999.0
4175000	4175000	1290.0
78050000	78050000	1546.0
72350000	72350000	1481.0
67300000	67300000	1090.0
76300000	76300000	1217.0
66925000	66925000	971.0
61275000	61275000	971.0
16300000	16300000	1169.0
74725000	74725000	1248.0
34250000	34250000	1104.0
21750000	21750000	1344.0
3225000	3225000	1385.0
19400000	19400000	868.0
17600000	17600000	1334.0
63200000	63200000	1006.0
27550000	27550000	1027.0
25100000	25100000	1149.0
75375000	75375000	1498.0
5425000	5425000	1096.0
130675000	130675000	1289.0
59225000	59225000	640.0
128250000	128250000	1494.0
91475000	91475000	685.0
74250000	74250000	922.0
63150000	63150000	851.0
60800000	60800000	1096.0
43675000	43675000	822.0
105950000	105950000	931.0
91275000	91275000	1201.0
45000000	45000000	720.0
31075000	31075000	953.0
27225000	27225000	1172.0
30750000	30750000	1693.0
16825000	16825000	1235.0
88550000	88550000	736.0
75900000	75900000	1051.0
73250000	73250000	1279.0
58775000	58775000	926.0
7850000	7850000	1449.0
4175000	4175000	1290.0
127700000	127700000	1003.0
21275000	21275000	1710.0
7850000	7850000	1449.0
98450000	98450000	1280.0
96625000	96625000	1121.0
90275000	90275000	483.0
32775000	32775000	1074.0
26025000	26025000	1055.0
124000000	124000000	1572.0
116500000	116500000	928.0
29525000	29525000	1031.0
13650000	13650000	1314.0
51375000	51375000	684.0
27550000	27550000	1027.0
123575000	123575000	1275.0
80050000	80050000	1201.0
43675000	43675000	822.0
3225000	3225000	1385.0
125150000	125150000	1216.0
123275000	123275000	1241.0
109525000	109525000	1266.0
75000000	75000000	1188.0
67850000	67850000	1452.0
63500000	63500000	1018.0
61900000	61900000	1119.0
60800000	60800000	1096.0
129025000	129025000	1006.0
112550000	112550000	807.0
74250000	74250000	922.0
69225000	69225000	1337.0
35100000	35100000	1468.0
15875000	15875000	1152.0
12250000	12250000	1676.0
125025000	125025000	1261.0
100325000	100325000	1622.0
78200000	78200000	1029.0
69000000	69000000	1427.0
33325000	33325000	819.0
27425000	27425000	932.0
23150000	23150000	1045.0
14850000	14850000	818.0
104275000	104275000	1249.0
98450000	98450000	1280.0
97900000	97900000	1396.0
63450000	63450000	802.0
1375000	1375000	1457.0
90125000	90125000	836.0
66300000	66300000	821.0
53600000	53600000	821.0
23300000	23300000	1182.0
22425000	22425000	981.0
122125000	122125000	1657.0
58950000	58950000	1285.0
43675000	43675000	822.0
20300000	20300000	1123.0
112550000	112550000	807.0
79550000	79550000	1126.0
78400000	78400000	1451.0
58400000	58400000	1153.0
4825000	4825000	1690.0
119950000	119950000	1341.0
36875000	36875000	684.0
30725000	30725000	1668.0
27750000	27750000	1082.0
17600000	17600000	1334.0
129025000	129025000	1006.0
117500000	117500000	1538.0
110600000	110600000	1111.0
95675000	95675000	1113.0
88125000	88125000	908.0
79375000	79375000	1186.0
51050000	51050000	866.0
3775000	3775000	1395.0
127225000	127225000	926.0
101200000	101200000	1539.0
57575000	57575000	886.0
125850000	125850000	1295.0
109875000	109875000	1443.0
89950000	89950000	1159.0
88825000	88825000	976.0
69225000	69225000	1337.0
31825000	31825000	860.0
105050000	105050000	1343.0
82800000	82800000	1142.0
74400000	74400000	930.0
57575000	57575000	886.0
46025000	46025000	1269.0
19800000	19800000	801.0
9600000	9600000	1260.0
3775000	3775000	1395.0
120925000	120925000	1186.0
78050000	78050000	1546.0
72350000	72350000	1481.0
44050000	44050000	1247.0
52950000	52950000	911.0
48975000	48975000	1297.0
31075000	31075000	953.0
9325000	9325000	1448.0
8050000	8050000	1544.0
6400000	6400000	1415.0
108125000	108125000	762.0
58775000	58775000	926.0
35600000	35600000	1648.0
18675000	18675000	936.0
115425000	115425000	665.0
21275000	21275000	1710.0
16825000	16825000	1235.0
3900000	3900000	1511.0
3225000	3225000	1385.0
93900000	93900000	1055.0
93350000	93350000	1263.0
19800000	19800000	801.0
132650000	132650000	1287.0
124525000	124525000	1216.0
34500000	34500000	1059.0
21975000	21975000	826.0
16300000	16300000	1169.0
7850000	7850000	1449.0
7500000	7500000	1766.0
96375000	96375000	1454.0
75375000	75375000	1498.0
74250000	74250000	922.0
70550000	70550000	1476.0
98450000	98450000	1280.0
48650000	48650000	999.0
3175000	3175000	1288.0
121150000	121150000	1172.0
76025000	76025000	1153.0
65350000	65350000	974.0
51050000	51050000	866.0
96750000	96750000	1185.0
107175000	107175000	1055.0
18675000	18675000	936.0
123575000	123575000	1275.0
115425000	115425000	665.0
80675000	80675000	1411.0
48525000	48525000	1403.0
13775000	13775000	1374.0
9325000	9325000	1448.0
53825000	53825000	566.0
51400000	51400000	1074.0
18675000	18675000	936.0
130675000	130675000	1289.0
64725000	64725000	959.0
55075000	55075000	837.0
26550000	26550000	994.0
21500000	21500000	908.0
57325000	57325000	832.0
32250000	32250000	1460.0
114550000	114550000	1061.0
66275000	66275000	619.0
59225000	59225000	640.0
49575000	49575000	1394.0
36900000	36900000	860.0
27375000	27375000	1088.0
33175000	33175000	1169.0
86400000	86400000	1480.0
46100000	46100000	343.0
75375000	75375000	1498.0
55275000	55275000	794.0
66925000	66925000	971.0
23525000	23525000	960.0
37750000	37750000	1001.0
38075000	38075000	1188.0
117220000	117220000	234.0
21075000	21075000	175.0
79560000	79560000	185.0
131885000	131885000	235.0
103710000	103710000	200.0
97915000	97915000	254.0
70460000	70460000	314.0
101300000	101300000	276.0
100340000	100340000	285.0
102225000	102225000	267.0
123580000	123580000	243.0
69515000	69515000	281.0
73530000	73530000	285.0
5815000	5815000	376.0
103415000	103415000	265.0
104300000	104300000	221.0
99430000	99430000	212.0
80445000	80445000	274.0
101210000	101210000	330.0
101095000	101095000	221.0
35120000	35120000	191.0
132385000	132385000	173.0
123130000	123130000	223.0
13490000	13490000	355.0
28305000	28305000	296.0
6420000	6420000	266.0
23320000	23320000	197.0
99560000	99560000	165.0
71320000	71320000	228.0
103715000	103715000	242.0
77715000	77715000	279.0
93745000	93745000	195.0
84155000	84155000	210.0
13655000	13655000	187.0
100435000	100435000	186.0
69230000	69230000	270.0
70545000	70545000	292.0
11515000	11515000	202.0
103600000	103600000	204.0
97460000	97460000	206.0
79375000	79375000	201.0
52310000	52310000	165.0
5450000	5450000	182.0
132220000	132220000	227.0
100560000	100560000	242.0
93550000	93550000	240.0
80385000	80385000	265.0
52740000	52740000	214.0
127870000	127870000	235.0
116805000	116805000	284.0
114470000	114470000	214.0
110135000	110135000	165.0
102835000	102835000	204.0
505000	505000	321.0
109770000	109770000	275.0
102915000	102915000	229.0
101210000	101210000	330.0
96225000	96225000	260.0
86520000	86520000	141.0
50555000	50555000	179.0
28665000	28665000	258.0
7535000	7535000	300.0
132455000	132455000	218.0
69640000	69640000	143.0
68790000	68790000	167.0
52305000	52305000	147.0
49400000	49400000	223.0
47040000	47040000	216.0
28250000	28250000	176.0
127715000	127715000	195.0
116680000	116680000	204.0
110310000	110310000	182.0
102170000	102170000	318.0
99430000	99430000	212.0
93375000	93375000	127.0
89425000	89425000	224.0
60115000	60115000	127.0
13795000	13795000	279.0
13370000	13370000	249.0
127900000	127900000	159.0
95370000	95370000	158.0
86390000	86390000	212.0
60230000	60230000	186.0
59635000	59635000	199.0
30410000	30410000	205.0
30390000	30390000	232.0
27560000	27560000	152.0
23155000	23155000	231.0
12260000	12260000	274.0
69410000	69410000	284.0
118565000	118565000	234.0
104405000	104405000	150.0
101300000	101300000	276.0
91640000	91640000	183.0
71310000	71310000	260.0
25875000	25875000	182.0
114550000	114550000	162.0
111755000	111755000	221.0
70905000	70905000	215.0
48550000	48550000	284.0
16845000	16845000	219.0
12710000	12710000	276.0
6915000	6915000	207.0
28250000	28250000	176.0
14200000	14200000	232.0
8060000	8060000	222.0
113705000	113705000	221.0
32795000	32795000	149.0
50805000	50805000	111.0
120170000	120170000	424.0
75900000	75900000	440.0
64480000	64480000	591.0
59830000	59830000	571.0
68630000	68630000	501.0
74630000	74630000	549.0
11930000	11930000	239.0
133920000	133920000	261.0
129920000	129920000	281.0
119320000	119320000	536.0
82710000	82710000	451.0
77770000	77770000	579.0
64840000	64840000	674.0
118190000	118190000	619.0
110370000	110370000	517.0
77550000	77550000	717.0
62730000	62730000	710.0
84790000	84790000	485.0
74930000	74930000	494.0
67050000	67050000	943.0
65110000	65110000	524.0
64780000	64780000	597.0
19310000	19310000	546.0
129780000	129780000	271.0
117600000	117600000	786.0
27180000	27180000	477.0
16820000	16820000	495.0
12960000	12960000	549.0
72470000	72470000	606.0
125920000	125920000	288.0
72920000	72920000	471.0
33160000	33160000	406.0
2310000	2310000	353.0
2200000	2200000	338.0
125160000	125160000	343.0
94620000	94620000	294.0
86600000	86600000	312.0
78650000	78650000	691.0
34580000	34580000	457.0
15100000	15100000	433.0
13960000	13960000	363.0
11950000	11950000	322.0
6610000	6610000	354.0
113990000	113990000	369.0
67050000	67050000	943.0
63030000	63030000	428.0
36150000	36150000	454.0
32950000	32950000	354.0
4180000	4180000	317.0
130000000	130000000	283.0
78140000	78140000	770.0
76810000	76810000	518.0
69120000	69120000	575.0
114030000	114030000	370.0
74920000	74920000	606.0
7890000	7890000	204.0
3840000	3840000	391.0
125090000	125090000	325.0
123510000	123510000	334.0
17220000	17220000	520.0
129370000	129370000	266.0
73960000	73960000	698.0
69710000	69710000	763.0
64350000	64350000	579.0
62900000	62900000	805.0
12600000	12600000	411.0
3030000	3030000	314.0
82900000	82900000	513.0
82900000	82900000	513.0
76720000	76720000	623.0
75890000	75890000	678.0
60260000	60260000	410.0
32170000	32170000	547.0
32110000	32110000	757.0
20240000	20240000	323.0
79700000	79700000	517.0
63030000	63030000	428.0
18130000	18130000	415.0
10790000	10790000	353.0
113890000	113890000	350.0
113300000	113300000	279.0
111580000	111580000	295.0
94520000	94520000	276.0
85690000	85690000	408.0
84560000	84560000	423.0
75540000	75540000	724.0
32710000	32710000	431.0
18540000	18540000	432.0
13770000	13770000	393.0
8190000	8190000	319.0
1110000	1110000	271.0
125090000	125090000	325.0
116880000	116880000	304.0
102390000	102390000	306.0
83290000	83290000	438.0
80160000	80160000	442.0
79760000	79760000	503.0
60360000	60360000	475.0
44130000	44130000	369.0
10510000	10510000	199.0
6290000	6290000	228.0
4190000	4190000	255.0
134390000	134390000	339.0
120510000	120510000	260.0
107570000	107570000	235.0
83830000	83830000	482.0
47850000	47850000	685.0
35600000	35600000	506.0
26510000	26510000	311.0
17990000	17990000	296.0
10930000	10930000	203.0
111770000	111770000	278.0
45110000	45110000	220.0
26290000	26290000	356.0
6370000	6370000	338.0
6020000	6020000	282.0
131400000	131400000	248.0
95070000	95070000	233.0
43580000	43580000	480.0
6530000	6530000	331.0
130210000	130210000	297.0
119020000	119020000	655.0
81640000	81640000	384.0
75270000	75270000	768.0
36040000	36040000	469.0
16780000	16780000	550.0
10800000	10800000	202.0
9860000	9860000	225.0
102730000	102730000	206.0
95160000	95160000	256.0
93240000	93240000	194.0
81790000	81790000	475.0
81640000	81640000	384.0
59550000	59550000	334.0
45400000	45400000	246.0
44280000	44280000	338.0
40300000	40300000	320.0
30340000	30340000	284.0
19940000	19940000	442.0
10790000	10790000	353.0
2530000	2530000	297.0
117520000	117520000	1012.0
86940000	86940000	385.0
44720000	44720000	354.0
31100000	31100000	343.0
25980000	25980000	269.0
9610000	9610000	345.0
2690000	2690000	395.0
131690000	131690000	320.0
42770000	42770000	388.0
34930000	34930000	393.0
11400000	11400000	384.0
128170000	128170000	291.0
118590000	118590000	718.0
117820000	117820000	541.0
93890000	93890000	353.0
76920000	76920000	319.0
45800000	45800000	665.0
35830000	35830000	530.0
11040000	11040000	376.0
125720000	125720000	243.0
121650000	121650000	267.0
108410000	108410000	281.0
42760000	42760000	363.0
128170000	128170000	291.0
110450000	110450000	349.0
83220000	83220000	405.0
44100000	44100000	273.0
34580000	34580000	457.0
30340000	30340000	284.0
19070000	19070000	504.0
9970000	9970000	260.0
113890000	113890000	350.0
113800000	113800000	263.0
112580000	112580000	316.0
46880000	46880000	912.0
20640000	20640000	430.0
121640000	121640000	360.0
88100000	88100000	195.0
57340000	57340000	286.0
9760000	9760000	335.0
4630000	4630000	211.0
4180000	4180000	317.0
93890000	93890000	353.0
56840000	56840000	226.0
34000000	34000000	481.0
11930000	11930000	239.0
94180000	94180000	236.0
40300000	40300000	320.0
108120000	108120000	437.0
26290000	26290000	356.0
5470000	5470000	139.0
84550000	84550000	338.0
84390000	84390000	363.0
56500000	56500000	331.0
96460000	96460000	298.0
87350000	87350000	329.0
67090000	67090000	980.0
67640000	67640000	729.0
83090000	83090000	618.0
64920000	64920000	760.0
61530000	61530000	694.0
86030000	86030000	633.0
76550000	76550000	489.0
17380000	17380000	357.0
73980000	73980000	497.0
86450000	86450000	730.0
13210000	13210000	483.0
86630000	86630000	630.0
71250000	71250000	462.0
75020000	75020000	748.0
119140000	119140000	513.0
73400000	73400000	731.0
65710000	65710000	792.0
61640000	61640000	847.0
118290000	118290000	483.0
67390000	67390000	797.0
72320000	72320000	568.0
65410000	65410000	581.0
118690000	118690000	918.0
12120000	12120000	555.0
46910000	46910000	596.0
17390000	17390000	625.0
60770000	60770000	732.0
62910000	62910000	788.0
72720000	72720000	696.0
71110000	71110000	924.0
63830000	63830000	665.0
61440000	61440000	724.0
72350000	72350000	727.0
61470000	61470000	924.0
64680000	64680000	586.0
65710000	65710000	792.0
73180000	73180000	651.0
78220000	78220000	724.0
118380000	118380000	457.0
86450000	86450000	730.0
8000000	8000000	303.0
82490000	82490000	551.0
60930000	60930000	688.0
77190000	77190000	726.0
60970000	60970000	583.0
72720000	72720000	696.0
12810000	12810000	533.0
86360000	86360000	430.0
72020000	72020000	756.0
79060000	79060000	615.0
68250000	68250000	923.0
65200000	65200000	623.0
48050000	48050000	602.0
60360000	60360000	475.0
34510000	34510000	479.0
73960000	73960000	698.0
72090000	72090000	787.0
46400000	46400000	731.0
64840000	64840000	674.0
17760000	17760000	555.0
78220000	78220000	724.0
119380000	119380000	509.0
77190000	77190000	726.0
17760000	17760000	555.0
122630000	122630000	356.0
10200000	10200000	802.0
124400000	124400000	649.0
35250000	35250000	1062.0
74925000	74925000	1608.0
117425000	117425000	1639.0
64025000	64025000	1742.0
118775000	118775000	1530.0
74700000	74700000	2274.0
69100000	69100000	2027.0
61250000	61250000	1996.0
61775000	61775000	1918.0
17225000	17225000	1395.0
14275000	14275000	1034.0
15325000	15325000	1218.0
124650000	124650000	802.0
72825000	72825000	1833.0
66400000	66400000	1656.0
126300000	126300000	964.0
12650000	12650000	1144.0
13950000	13950000	969.0
35000000	35000000	935.0
44775000	44775000	994.0
900000	900000	999.0
78825000	78825000	1418.0
33975000	33975000	1282.0
78825000	78825000	1418.0
74625000	74625000	1450.0
63825000	63825000	1906.0
8225000	8225000	933.0
76325000	76325000	2059.0
10625000	10625000	1032.0
134250000	134250000	963.0
125925000	125925000	816.0
45350000	45350000	1015.0
84800000	84800000	1609.0
80725000	80725000	1383.0
72725000	72725000	1830.0
43900000	43900000	877.0
102800000	102800000	762.0
69275000	69275000	1535.0
62400000	62400000	2502.0
65700000	65700000	1617.0
57450000	57450000	1042.0
35600000	35600000	1356.0
120000000	120000000	921.0
75700000	75700000	1725.0
67650000	67650000	2190.0
83950000	83950000	1271.0
43300000	43300000	1092.0
126300000	126300000	964.0
9000000	9000000	801.0
94750000	94750000	861.0
68625000	68625000	1651.0
27300000	27300000	1302.0
20400000	20400000	844.0
124650000	124650000	802.0
123575000	123575000	1008.0
12325000	12325000	1017.0
60250000	60250000	1390.0
84800000	84800000	1609.0
35600000	35600000	1356.0
22325000	22325000	845.0
14900000	14900000	1105.0
12325000	12325000	1017.0
85850000	85850000	1515.0
35825000	35825000	1374.0
59825000	59825000	1581.0
122200000	122200000	699.0
126700000	126700000	968.0
7325000	7325000	702.0
124950000	124950000	545.0
74250000	74250000	1561.0
68750000	68750000	1943.0
126600000	126600000	1118.0
116500000	116500000	884.0
92925000	92925000	859.0
35475000	35475000	1280.0
19050000	19050000	1191.0
14900000	14900000	1105.0
34150000	34150000	1497.0
78625000	78625000	1422.0
70775000	70775000	1841.0
20650000	20650000	1182.0
130425000	130425000	908.0
10400000	10400000	745.0
128625000	128625000	787.0
35600000	35600000	1356.0
118125000	118125000	2082.0
101850000	101850000	513.0
72000000	72000000	1598.0
70800000	70800000	1678.0
30350000	30350000	1155.0
21925000	21925000	957.0
83825000	83825000	1481.0
2175000	2175000	688.0
133125000	133125000	787.0
112275000	112275000	801.0
113300000	113300000	856.0
111875000	111875000	901.0
96050000	96050000	742.0
42750000	42750000	979.0
550000	550000	923.0
100575000	100575000	810.0
11400000	11400000	899.0
128175000	128175000	782.0
116275000	116275000	888.0
66400000	66400000	1656.0
59250000	59250000	805.0
6025000	6025000	920.0
129225000	129225000	621.0
82300000	82300000	1054.0
31475000	31475000	737.0
14525000	14525000	999.0
86350000	86350000	1323.0
13475000	13475000	900.0
108475000	108475000	932.0
31375000	31375000	1218.0
131050000	131050000	898.0
119650000	119650000	872.0
117100000	117100000	1061.0
115350000	115350000	557.0
22325000	22325000	845.0
120925000	120925000	809.0
120500000	120500000	957.0
116775000	116775000	877.0
43575000	43575000	1269.0
68625000	68625000	1651.0
4625000	4625000	738.0
108700000	108700000	853.0
100575000	100575000	810.0
37150000	37150000	914.0
8925000	8925000	1003.0
131850000	131850000	600.0
114325000	114325000	728.0
46225000	46225000	1691.0
25975000	25975000	744.0
19300000	19300000	1245.0
31625000	31625000	547.0
131050000	131050000	898.0
119650000	119650000	872.0
112825000	112825000	896.0
102050000	102050000	961.0
93900000	93900000	674.0
31375000	31375000	1218.0
94600000	94600000	793.0
33850000	33850000	1302.0
8325000	8325000	890.0
107550000	107550000	541.0
90275000	90275000	566.0
58625000	58625000	816.0
92925000	92925000	859.0
73400000	73400000	1899.0
71600000	71600000	687.0
11025000	11025000	788.0
7150000	7150000	697.0
100675000	100675000	580.0
93225000	93225000	669.0
116275000	116275000	888.0
101450000	101450000	637.0
126600000	126600000	1118.0
120325000	120325000	612.0
117425000	117425000	1639.0
109950000	109950000	595.0
86925000	86925000	982.0
85600000	85600000	1572.0
44925000	44925000	1218.0
27700000	27700000	910.0
129100000	129100000	481.0
128275000	128275000	655.0
102375000	102375000	699.0
101100000	101100000	755.0
15825000	15825000	1211.0
57800000	57800000	795.0
42975000	42975000	791.0
33825000	33825000	1243.0
30125000	30125000	774.0
14525000	14525000	999.0
1275000	1275000	683.0
134250000	134250000	963.0
112825000	112825000	896.0
110450000	110450000	1003.0
56825000	56825000	596.0
41450000	41450000	898.0
9750000	9750000	831.0
131050000	131050000	898.0
103325000	103325000	561.0
